interval_midpoint,δD H2O [‰ SMOW],CO2,CH4,Milan_ECC,Milan_OMEGA,Milan_OBL,Milan_PREC,Milan_90SDec,Volume – km3,delta-iso18o-Base at 6.6m,0.6*iso18o-Base at 6.6m
13.474999999999998,-354.09000000000003,237.4312806144582,651.4993006681514,0.020177344695,237.04753674,24.051264429,-0.01675815276,536.28623423,0.0,-0.1317777777777754,-0.07906666666666523
13.825,-391.26666666666665,237.66252117213102,631.0936500866123,0.020179106644444444,231.28948595555553,24.01990172888889,-0.01564460071111111,536.8394863555556,0.0,0.14822222222222414,0.08893333333333449
14.175,-392.56,237.5497346738494,623.2489645997823,0.020175351135,225.45015517500002,23.9845105275,-0.014295057024999999,537.565218225,0.0,-0.061999999999996905,-0.037199999999998144
14.524999999999999,-391.98,238.00134529771395,598.7153774076002,0.020166325143999998,219.78113852,23.946670796,-0.012771053159999999,538.42963044,0.0,0.060000000000001566,0.036000000000000934
14.875,-390.64444444444445,229.33390126390753,548.4200759359792,0.02015731808111111,214.17488440555556,23.90920409388889,-0.011261599772222223,539.2859036166667,0.0,0.24933333333333488,0.14960000000000093
15.224999999999998,-393.9555555555555,227.6326649326613,496.94667790420004,0.020141645404444443,208.43731168888888,23.867202159999998,-0.009531756666666667,540.2762656888889,0.0,-0.167333333333331,-0.10039999999999859
15.575,-388.2111111111111,225.46390002289638,450.4880690083312,0.0201213464,202.517977,23.8215294,-0.007628725000000001,541.3709620000001,0.0,0.6037777777777799,0.3622666666666679
15.924999999999997,-392.8375,222.3346286253281,439.6177560254131,0.02010050446,196.61530458125,23.77566516375,-0.0057228491312499965,542.4643770875,0.0,0.06475000000000186,0.038850000000001106
16.275,-393.2142857142857,220.1159603091883,434.8709360467295,0.02007475272571429,191.29572105714286,23.730614965714285,-0.00391000497142857,543.4706863142857,0.0,0.11457142857143054,0.06874285714285831
16.625,-392.8875,215.8836465751236,429.9618584792936,0.020045780154999998,185.794301525,23.682776535,-0.002003205550000001,544.518415325,0.0,0.10600000000000254,0.06360000000000153
16.974999999999998,-394.3125,208.7357869479557,424.60459592574244,0.020013198429999997,179.79027355,23.63022629,7.49249000000013e-05,545.64940425,0.0,-0.05024999999999835,-0.03014999999999901
17.325,-390.9428571428571,202.3228409786639,419.3242044872622,0.01997355610571428,173.86970848571426,23.575741474285714,0.002101727457142864,546.6673746428571,0.0,0.3274285714285727,0.19645714285714358
